property,plan,roomType,beds,baths,sqFt,minPrice,maxPrice,availability,url,imagePath,pros,cons,dataWarning
The Block (various locations),Rio: 2 Bed - 2 Bath Premium w/Study,2 Bed / 2 Bath,2,2.0,1086,879,879,Waitlist,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/f355c398-60cc-46d4-ac2b-eeb742d05756/671-Rio-2-Bed-2-Bath-Premium-w-Study-01?width=660&height=445&ext=.png,"Private bathroom for every resident, Fully furnished, Budget-friendly rent (under $1,000/mo)",Waitlist status (limited immediate spots),
The Block (various locations),Rio: 3 Bed - 2 Bath A Premium,3 Bed / 2 Bath,3,2.0,1212,839,909,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/37c61d50-9ae2-4845-99bf-6c8ba95bd4ab/671-Rio-3-Bed-2-Bath-A-Premium-ORIGINAL-01?width=660&height=445&ext=.png,"Fully furnished, Budget-friendly rent (under $1,000/mo), Direct lease available",Shared bathroom (3 residents sharing 2 baths),
The Block (various locations),Rio: 3 Bed - 2 Bath B Premium,3 Bed / 2 Bath,3,2.0,1488,844,919,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/6e9af897-0c8b-4dfe-8b31-811d32bc4293/671-Rio-3-Bed-2-Bath-B-Premium-ORIGINAL-01?width=660&height=445&ext=.png,"Fully furnished, Budget-friendly rent (under $1,000/mo), Direct lease available",Shared bathroom (3 residents sharing 2 baths),
The Block (various locations),Rio: 3 Bed - 3 Bath A Premium,3 Bed / 3 Bath,3,3.0,1353,1154,1184,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/9d9f9e34-5833-4314-b464-8cb366adabad/671-rio-3-bed-3-bath-a-premium-private-balcony-bedroom-furnished-01.png?width=660&height=446&ext=.png,"Private bathroom for every resident, Fully furnished, Direct lease available",,
The Block (various locations),Rio: 3 Bed - 3 Bath B Premium Private Bedroom,3 Bed / 3 Bath,3,3.0,1461,899,939,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/823cb39e-1291-4d76-a9f8-ed0025616ce2/671-Rio-3-Bed-3-Bath-B-Premium-ORIGINAL-01?width=660&height=445&ext=.png,"Private bathroom for every resident, Fully furnished, Budget-friendly rent (under $1,000/mo), Direct lease available",,
The Block (various locations),Rio: 4 Bed - 2 Bath Premium,4 Bed / 2 Bath,4,2.0,1840,899,949,Available,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/418e6068-1046-4f03-9786-698aaf5fe3ab/671-Rio-4-Bed-2-Bath-Premium-ORIGINAL-01?width=660&height=445&ext=.png,"Fully furnished, Budget-friendly rent (under $1,000/mo), Direct lease available",Shared bathroom (4 residents sharing 2 baths),
The Block (various locations),Rio: 4 Bed - 4 Bath Premium,4 Bed / 4 Bath,4,4.0,1400,954,1034,Available,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/96e627e5-a5ac-4d23-beca-edbc6d06df4a/671-Rio-4-Bed-4-Bath-Premium-ORIGINAL-01?width=660&height=445&ext=.png,"Private bathroom for every resident, Fully furnished, Budget-friendly rent (under $1,000/mo), Direct lease available",,
The Block (various locations),Rio: 5 Bed - 3 Bath Premium,5 Bed / 3 Bath,5,3.0,1905,759,809,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/671,https://www.americancampus.com/getmedia/5cead19b-2d20-485d-85cf-c31d93021584/671-Rio-5-Bed-3-Bath-Premium-ORIGINAL-01?width=660&height=445&ext=.png,"Fully furnished, Budget-friendly rent (under $1,000/mo), Direct lease available",Shared bathroom (5 residents sharing 3 baths),
Callaway House,Deluxe Studio Apartment Alt - SMART,0 Bed / 1 Bath,0,1.0,,1959,1959,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/377f17f9-0114-4e9e-805f-dd899443e3dc/Callaway-House-Deluxe-Stuidio-Apartment-SMART-01.png?width=756&height=510&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Affordable SMART housing program rate","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,Deluxe Studio Suite - SMART,0 Bed / 1 Bath,0,1.0,,1879,1879,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/a97b503e-66a0-458b-97ef-1b001470f4dd/685_-Deluxe-Studio-Suite-SMART-ORIGINAL-01.png?width=661&height=446&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Affordable SMART housing program rate","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,Deluxe Studio Suite Alt - SMART,0 Bed / 1 Bath,0,1.0,,1879,1879,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/10740d99-a9c5-4ab7-8651-bf433b77ae14/Callaway-House-Deluxe-Studio-Suite-SMART-01.png?width=756&height=510&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Affordable SMART housing program rate","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,Standard Studio Apartment - SMART,0 Bed / 1 Bath,0,1.0,,1959,1959,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/4bc7d1ed-27b4-47ab-8d21-dcf596ffaf95/685_Standard-Studio-Apartment-SMART-ORIGINAL-01-01.png?width=660&height=446&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Affordable SMART housing program rate","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,Standard Studio Suite - SMART,0 Bed / 1 Bath,0,1.0,,1879,1879,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/82530a5a-64e1-4cdb-a21d-1be9cc728043/685_Standard-Studio-Suite-SMART-ORIGINAL-01-01.png?width=661&height=446&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Affordable SMART housing program rate","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,2 Bed - 2 Bath Apartment - Corner Unit + Floors 16-17,2 Bed / 2 Bath,2,2.0,,3624,3624,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/238488e0-3d6c-43d7-87e2-a69c5bf4d815/Callaway-Austin-2-bed-2-bath-Corner-Suite-HH1-B.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,2 Bed - 2 Bath Apartment - Floors 16-17,2 Bed / 2 Bath,2,2.0,,3574,3574,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/3d1b2378-a71e-4b29-91f3-4fec599ab6d5/685_2-bed-2-bath-Apartment-ORIGINAL-01-01.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,2 Bed - 2 Bath Apartment Alt - Floors 16-17,2 Bed / 2 Bath,2,2.0,,3574,3574,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/3d1b2378-a71e-4b29-91f3-4fec599ab6d5/685_2-bed-2-bath-Apartment-ORIGINAL-01-01.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,2 Bed - 2 Bath Suite Alt Double,2 Bed / 2 Bath,2,2.0,,2184,2184,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/3cde3e8f-73a7-43f1-b0b7-7099fb20a7a2/685_2-bed-2-bath-Suite-Double-ORIGINAL-01.png?width=661&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet)","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,2 Bed - 2 Bath Suite Double,2 Bed / 2 Bath,2,2.0,,2184,2234,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/3cde3e8f-73a7-43f1-b0b7-7099fb20a7a2/685_2-bed-2-bath-Suite-Double-ORIGINAL-01.png?width=661&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet)","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,2 Bed - 2 Bath Suite Double - Corner Unit,2 Bed / 2 Bath,2,2.0,,2359,2409,Waitlist,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/78503edc-d62b-4805-9f4c-236882ffba31/Callaway-Austin-2-bed-2-bath-Corner-Suite-Double-H1-A.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet)","Premium pricing tier, Waitlist status (limited immediate spots)",
Callaway House,3 Bed - 3 Bath Apartment - Corner Unit + Floors 16-17,3 Bed / 3 Bath,3,3.0,,3424,3424,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/17c71310-f514-4f92-9ca3-014d0b1e364a/Callaway-Austin-3-bed-3-bath-Apartment-Corner-JJ1.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,3 Bed - 3 Bath Apartment - Floors 16-17,3 Bed / 3 Bath,3,3.0,,3249,3249,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/52aaa490-f02a-49a8-8ee5-603aeadd55c9/Callaway-House-3-bed-3-bath-Apartment-01.png?width=756&height=510&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,3 Bed - 3 Bath Apartment Alt - Corner Unit + Floors 16-17,3 Bed / 3 Bath,3,3.0,,3424,3424,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/17c71310-f514-4f92-9ca3-014d0b1e364a/Callaway-Austin-3-bed-3-bath-Apartment-Corner-JJ1.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,3 Bed - 3 Bath Apartment Alt - Floors 16-17,3 Bed / 3 Bath,3,3.0,,3249,3249,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/8e061d22-8916-4d35-a6dd-1855d91e1953/685_3-bed-3-bath-Apartment-ORIGINAL-01-01.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,3 Bed - 3 Bath Suite Single,3 Bed / 3 Bath,3,3.0,,3199,3199,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/e2c3c3e7-1305-4fe6-91d2-7c87025d6225/685_3-bed-3-bath-Single-2023.png?width=2750&height=1855&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,4 Bed - 4 Bath Suite Alt Single - Corner Unit,4 Bed / 4 Bath,4,4.0,,3274,3274,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/31d272a2-65f1-49bf-833f-3cb82f526771/Callaway-Austin-4-bed-4-bath-Corner-Suite-Single-No1.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,4 Bed - 4 Bath Suite Single,4 Bed / 4 Bath,4,4.0,,3099,3149,Available,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/13acd36e-c7e5-42fe-b263-6c8f3c6b04f8/685_4-bed-4-bath-Suite-ORIGINAL-01-01.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
Callaway House,4 Bed - 4 Bath Suite Single - Corner Unit,4 Bed / 4 Bath,4,4.0,,3274,3324,Available,https://www.americancampus.com/api/lightning/floorplans/685,https://www.americancampus.com/getmedia/31d272a2-65f1-49bf-833f-3cb82f526771/Callaway-Austin-4-bed-4-bath-Corner-Suite-Single-No1.png?width=660&height=446&ext=.png,"Private bathroom for every resident, All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",Premium pricing tier,
The Castilian,1 Bed - 1 Bath,1 Bed / 1 Bath,1,1.0,,2829,2879,Waitlist,https://www.americancampus.com/api/lightning/floorplans/674,https://www.americancampus.com/getmedia/32b76896-79eb-4f8e-830f-b593790b3240/674_1-bed-1-bath-Private-ORIGINAL-01.png?width=660&height=446&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet)","Premium pricing tier, Waitlist status (limited immediate spots)",
The Castilian,2 Bed - 1 Bath,1 Bed / 1 Bath,1,1.0,227,1649,2769,Available,https://www.americancampus.com/api/lightning/floorplans/674,https://www.americancampus.com/getmedia/d4957b13-0b65-49af-aea2-0cf2e91f7b25/674_Suite-Double-Room-ORIGINAL-01-01.png?width=660&height=446&ext=.png,"Maximum privacy (no roommates), All-inclusive meals (meal plan included), All utilities included (electricity, water, internet), Direct lease available",,
26 West,1 Bed - 1 Bath A,1 Bed / 1 Bath,1,1.0,600,2309,2319,Waitlist,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/a8f11e17-29e0-466d-bb2b-cfa629718c09/687_Furnished-1-bed-1-bath-A-01.png?width=661&height=446&ext=.png,"Maximum privacy (no roommates), Fully furnished","Premium pricing tier, Waitlist status (limited immediate spots)",
26 West,1 Bed - 1 Bath B,1 Bed / 1 Bath,1,1.0,600,2309,2319,Waitlist,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/dc0e83a5-6813-4d59-baab-b6ce3dbbe80c/687_Furnished-1-bed-1-bath-B-01.png?width=661&height=446&ext=.png,"Maximum privacy (no roommates), Fully furnished","Premium pricing tier, Waitlist status (limited immediate spots)",
26 West,1 Bed - 1 Bath SMART,1 Bed / 1 Bath,1,1.0,490,1702,1702,Waitlist,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/b428ea33-e00e-4729-b4bb-cc9e96767cff/687_-Furnished-1-bed-1-bath-SMART-01.png?width=661&height=446&ext=.png,"Maximum privacy (no roommates), Fully furnished, Affordable SMART housing program rate","Premium pricing tier, Waitlist status (limited immediate spots)",
26 West,2 Bed - 1 Bath A,2 Bed / 1 Bath,2,1.0,886,1484,1484,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/b18eec1d-7cc7-45ef-be39-e5928728b4de/687_Furnished-2-bed-1-bath-A-01_1.png?width=661&height=446&ext=.png,"Fully furnished, Direct lease available",Shared bathroom (2 residents sharing 1 baths),
26 West,2 Bed - 1 Bath B,2 Bed / 1 Bath,2,1.0,886,1469,1469,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/9a1e5ae5-d6c6-426f-b8a6-f8f83047f123/687_Furnished-2-bed-1-bath-B-01_1.png?width=661&height=446&ext=.png,"Fully furnished, Direct lease available",Shared bathroom (2 residents sharing 1 baths),
26 West,2 Bed - 2 Bath C,2 Bed / 2 Bath,2,2.0,1037,1479,1479,Waitlist,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/66478bb5-7fb4-4b7c-8c66-918e6189ef45/687_Furnished-2-bed-2-bath-Deluxe-01-(1).png?width=661&height=446&ext=.png,"Private bathroom for every resident, Fully furnished",Waitlist status (limited immediate spots),
26 West,2 Bed - 2 Bath Corner A,2 Bed / 2 Bath,2,2.0,990,1504,1504,Waitlist,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/38e97dd0-30ad-4c78-a1b9-5936818a5260/687_Furnished-2-bed-2-bath-Corner-A-01.png?width=661&height=446&ext=.png,"Private bathroom for every resident, Fully furnished",Waitlist status (limited immediate spots),
26 West,2 Bed - 2 Bath Corner B,2 Bed / 2 Bath,2,2.0,1040,1599,1609,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/748ca0d2-5951-42c3-9896-4024625c9afe/687_Furnished-2-bed-2-bath-Corner-B-01.png?width=661&height=446&ext=.png,"Private bathroom for every resident, Fully furnished, Direct lease available",,
26 West,2 Bed - 2 Bath D,2 Bed / 2 Bath,2,2.0,1014,1524,1524,Limited Availability,https://www.americancampus.com/api/lightning/floorplans/687,https://www.americancampus.com/getmedia/6d7c207e-daca-4126-9ad7-10c50579d9ae/687_Furnished-2-bed-2-bath-Standard-01.png?width=661&height=446&ext=.png,"Private bathroom for every resident, Fully furnished, Direct lease available",,
